Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
1734,"trace_282",1,Yes,"1.00","0.00","20.00","1.00","0.96","0.93","14.00","54.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L]REPP|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1735,"trace_283",1,Yes,"2.00","0.00","69.00","0.92","0.92","0.92","13.00","113.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[M-REAL]LRRR|[L]LRIRV|[L/M]FLRRP|[L/M]FRP
1736,"trace_291",1,Yes,"1.00","0.00","18.00","1.00","0.96","0.93","14.00","50.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L]LRERV|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1737,"trace_312",1,Yes,"2.00","0.00","67.00","0.92","0.92","0.92","13.00","112.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[M-REAL]LRRR|[L/M]FLRRP|[L/M]FRP
1738,"trace_327",1,Yes,"1.00","0.00","32.00","1.00","0.96","0.93","14.00","69.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP|[L]SRPP
1739,"trace_328",1,Yes,"3.00","1.00","112.00","0.85","0.88","0.92","12.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[M-REAL]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1740,"trace_338",1,Yes,"1.00","0.00","18.00","1.00","0.96","0.93","14.00","50.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L]LRIRV|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1741,"trace_346",1,Yes,"1.00","1.00","32.00","1.00","0.96","0.93","14.00","69.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP|[L]FHRRPC
1742,"trace_351",1,Yes,"2.00","0.00","28.00","0.92","0.92","0.92","13.00","63.00",[M-REAL]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1743,"trace_356",1,Yes,"1.00","1.00","23.00","1.00","0.96","0.93","14.00","59.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1744,"trace_365",1,Yes,"1.00","0.00","16.00","1.00","0.96","0.93","14.00","48.00",[L/M]SRP|[L]SLRRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1745,"trace_370",1,Yes,"2.00","0.00","55.00","0.92","0.92","0.92","13.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[M-REAL]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1746,"trace_378",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L]FLRRP|[L/M]FRP
1747,"trace_388",1,Yes,"1.00","0.00","15.00","1.00","0.96","0.93","14.00","47.00",[L]LRRR|[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1748,"trace_415",1,Yes,"3.00","0.00","72.00","0.85","0.88","0.92","12.00","115.00",[M-REAL]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1749,"trace_418",1,Yes,"3.00","1.00","98.00","0.85","0.88","0.92","12.00","137.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[M-REAL]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1750,"trace_444",1,Yes,"2.00","0.00","72.00","0.92","0.92","0.92","13.00","116.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1751,"trace_451",1,Yes,"1.00","0.00","29.00","1.00","0.96","0.93","14.00","66.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]SRP|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1752,"trace_470",1,Yes,"1.00","0.00","25.00","1.00","0.96","0.93","14.00","61.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L]FHRRP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1753,"trace_517",1,Yes,"2.00","0.00","44.00","0.92","0.92","0.92","13.00","81.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[M-REAL]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1754,"trace_530",1,Yes,"2.00","1.00","57.00","0.92","0.92","0.92","13.00","100.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[M-REAL]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1755,"trace_534",1,Yes,"3.00","0.00","72.00","0.85","0.88","0.92","12.00","115.00",[M-REAL]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1756,"trace_541",1,Yes,"2.00","0.00","49.00","0.92","0.92","0.92","13.00","86.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[M-REAL]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1757,"trace_545",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L]FHRRP|[L/M]FRP
1758,"trace_556",1,Yes,"1.00","1.00","32.00","1.00","0.96","0.93","14.00","69.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP|[L]FHRRP
1759,"trace_566",1,Yes,"1.00","1.00","26.00","1.00","0.96","0.93","14.00","62.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L]RIBPC|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1760,"trace_608",1,Yes,"2.00","0.00","49.00","0.92","0.92","0.92","13.00","86.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1761,"trace_637",1,Yes,"1.00","0.00","24.00","1.00","0.96","0.93","14.00","60.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L]FLRRP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1762,"trace_638",1,Yes,"2.00","0.00","51.00","0.92","0.92","0.92","13.00","89.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[M-REAL]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1763,"trace_654",1,Yes,"2.00","0.00","69.00","0.92","0.92","0.92","13.00","113.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[M-REAL]LRRR|[L]LRIRV|[L/M]FLRRP|[L/M]FRP
1764,"trace_655",1,Yes,"1.00","0.00","16.00","1.00","0.96","0.93","14.00","48.00",[L/M]SRP|[L]RHRRPC|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1765,"trace_664",1,Yes,"3.00","1.00","112.00","0.85","0.88","0.92","12.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[M-REAL]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1766,"trace_674",1,Yes,"3.00","0.00","72.00","0.85","0.88","0.92","12.00","115.00",[M-REAL]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1767,"trace_676",1,Yes,"2.00","0.00","71.00","0.92","0.92","0.92","13.00","114.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1768,"trace_682",1,Yes,"2.00","1.00","69.00","0.92","0.92","0.92","13.00","113.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1769,"trace_684",1,Yes,"1.00","0.00","15.00","1.00","0.96","0.93","14.00","47.00",[L]LRRR|[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1770,"trace_686",1,Yes,"1.00","0.00","18.00","1.00","0.96","0.93","14.00","50.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L]REPP|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1771,"trace_696",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L]LRRR|[L/M]FRP
1772,"trace_699",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L]HRRAN|[L/M]FRP
1773,"trace_727",1,Yes,"1.00","1.00","32.00","1.00","0.96","0.93","14.00","69.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP|[L]SHRRP
1774,"trace_730",1,Yes,"1.00","0.00","18.00","1.00","0.96","0.93","14.00","50.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L]HRRR|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1775,"trace_737",1,Yes,"1.00","0.00","17.00","1.00","0.96","0.93","14.00","49.00",[L/M]SRP|[L/M]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1776,"trace_742",1,Yes,"1.00","1.00","25.00","1.00","0.96","0.93","14.00","61.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L]FHRRPC|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1777,"trace_746",1,Yes,"1.00","0.00","26.00","1.00","0.96","0.93","14.00","62.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L]HRRAN|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1778,"trace_749",1,Yes,"3.00","0.00","112.00","0.85","0.88","0.92","12.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[M-REAL]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1779,"trace_760",1,Yes,"1.00","0.00","30.00","1.00","0.96","0.93","14.00","67.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L]AHRRPC|[L/M]FLRRP|[L/M]FRP
1780,"trace_799",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L]SHRRP|[L/M]FRP
1781,"trace_800",1,Yes,"1.00","0.00","24.00","1.00","0.96","0.93","14.00","60.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L]AHRRPC|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1782,"trace_816",1,Yes,"3.00","0.00","117.00","0.85","0.88","0.92","12.00","158.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[M-REAL]FRP
1783,"trace_818",1,Yes,"1.00","1.00","20.00","1.00","0.96","0.93","14.00","54.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L]FRPP|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1784,"trace_839",1,Yes,"1.00","0.00","24.00","1.00","0.96","0.93","14.00","60.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1785,"trace_846",1,Yes,"1.00","0.00","31.00","1.00","0.96","0.93","14.00","68.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L]MHRRPC|[L/M]FRP
1786,"trace_885",1,Yes,"1.00","0.00","25.00","1.00","0.96","0.93","14.00","61.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L]MHRRPC|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1787,"trace_929",1,Yes,"1.00","0.00","30.00","1.00","0.96","0.93","14.00","67.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L]RBPC|[L/M]FLRRP|[L/M]FRP
1788,"trace_935",1,Yes,"1.00","0.00","25.00","1.00","0.96","0.93","14.00","61.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L]FLRRP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1789,"trace_943",1,Yes,"2.00","0.00","30.00","0.92","0.92","0.92","13.00","66.00",[M-REAL]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1790,"trace_947",1,Yes,"3.00","1.00","117.00","0.85","0.88","0.92","12.00","158.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[M-REAL]FRP
1791,"trace_959",1,Yes,"1.00","0.00","26.00","1.00","0.96","0.93","14.00","62.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L]SRPP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1792,"trace_963",1,Yes,"1.00","0.00","26.00","1.00","0.96","0.93","14.00","62.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L]LRRR|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1793,"trace_964",1,Yes,"1.00","0.00","23.00","1.00","0.96","0.93","14.00","59.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1794,"trace_978",1,Yes,"1.00","0.00","32.00","1.00","0.96","0.93","14.00","69.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP|[L]FRPP
1795,"trace_989",1,Yes,"1.00","0.00","17.00","1.00","0.96","0.93","14.00","49.00",[L/M]SRP|[L/M]SRPP|[L]LRERV|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1796,"trace_990",1,Yes,"1.00","0.00","29.00","1.00","0.96","0.93","14.00","66.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]REPC|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1797,"trace_1005",1,Yes,"1.00","0.00","20.00","1.00","0.96","0.93","14.00","54.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L]FRPP|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1798,"trace_1009",1,Yes,"1.00","0.00","30.00","1.00","0.96","0.93","14.00","67.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L]FHRRPC|[L/M]FLRRP|[L/M]FRP
1799,"trace_1017",1,Yes,"3.00","0.00","98.00","0.85","0.88","0.92","12.00","137.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[M-REAL]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1800,"trace_1028",1,Yes,"2.00","0.00","72.00","0.92","0.92","0.92","13.00","114.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[M-REAL]FRP
1801,"trace_1031",1,Yes,"3.00","0.00","74.00","0.85","0.88","0.92","12.00","115.00",[L/M]SRP|[M-REAL]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
1802,"trace_1042",1,Yes,"1.00","0.00","15.00","1.00","0.96","0.93","14.00","47.00",[L]FRP|[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1803,"trace_1057",1,Yes,"3.00","0.00","117.00","0.85","0.88","0.92","12.00","158.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[M-REAL]FRP
1804,"trace_1082",1,Yes,"1.00","0.00","17.00","1.00","0.96","0.93","14.00","49.00",[L/M]SRP|[L/M]SRPP|[L]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1805,"trace_1088",1,Yes,"1.00","0.00","29.00","1.00","0.96","0.93","14.00","66.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]RBPC|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
1806,"trace_1100",1,Yes,"3.00","0.00","108.00","0.85","0.88","0.92","12.00","154.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[M-REAL]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
